,Nombre,ISO3,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
227,Uruguay,URY,2234.144,2256.072,2280.66,2307.491,2336.182,2366.209,2397.436,2429.787,2462.876,2496.166,2529.021,2561.153,2592.441,2622.936,2652.376,2680.427,2707.03,2731.847,2754.417,2773.957,2790.265,2805.492,2821.086,2836.825,2853.588,2871.947,2891.094,2909.327,2925.84,2940.729,2953.75,2966.076,2979.182,2993.285,3008.255,3024.218,3041.205,3058.787,3077.76,3097.889,3117.012,3135.374,3153.732,3171.747,3189.945,3208.3,3226.633,3245.069,3262.683,3278.963,3292.224,3300.939,3306.441,3310.202,3313.801,3317.665,3322.282,3328.651,3336.126,3344.156,3352.651,3361.637,3371.133,3381.18,3391.662,3402.818,3413.766,3422.2,3427.042,3428.409,3429.086,3426.26
228,Uzbekistan,UZB,6247.55,6408.801,6576.712,6754.273,6941.899,7141.923,7355.995,7582.9,7824.361,8085.506,8372.311,8692.048,9038.222,9394.588,9758.147,10130.096,10504.969,10881.533,11261.6,11641.64,12011.361,12370.12,12733.242,13107.928,13494.711,13894.347,14307.397,14731.709,15154.314,15558.907,15947.129,16335.642,16735.643,17152.857,17594.364,18063.201,18560.008,19077.17,19600.028,20102.902,20579.1,21074.304,21588.138,22085.918,22564.732,23026.206,23465.926,23877.289,24256.775,24602.708,24925.554,25248.445,25579.03,25905.904,26234.923,26573.423,26926.819,27309.616,27726.81,28167.842,28614.227,29057.458,29503.051,29963.226,30446.542,30949.417,31453.574,31945.682,32449.576,32976.948,33526.656,34081.449
229,Vanuatu,VUT,51.568,52.432,53.361,54.411,55.547,56.77,58.071,59.529,61.14,62.831,64.608,66.462,68.391,70.4,72.493,74.677,76.945,79.311,81.782,84.35,87.019,89.796,92.687,95.687,98.79,102.01,105.341,108.769,112.185,115.344,118.156,120.887,123.748,126.743,129.873,133.119,136.488,139.956,143.528,147.181,150.882,154.678,158.577,162.548,166.56,170.612,174.714,178.871,183.088,187.432,192.074,197.034,202.125,207.258,212.422,217.632,222.923,228.345,233.952,239.689,245.453,251.294,257.313,263.534,269.927,276.438,283.218,290.239,297.298,304.404,311.685,319.137
230,Venezuela (Bolivarian Republic of),VEN,5488.614,5732.104,5980.378,6233.183,6490.13,6752.139,7020.074,7294.502,7576.74,7865.124,8156.937,8453.106,8754.082,9059.953,9371.333,9688.138,10010.685,10338.848,10672.654,11011.335,11355.475,11705.674,12061.621,12424.804,12796.22,13176.387,13566.112,13965.25,14372.959,14788.523,15210.443,15638.426,16071.654,16509.596,16953.234,17402.304,17860.872,18328.655,18800.77,19275.292,19750.579,20226.214,20700.461,21172.1,21640.833,22107.286,22572.11,23037.561,23503.819,23966.96,24427.729,24880.203,25330.929,25782.029,26226.927,26668.785,27102.081,27525.097,27933.833,28327.892,28715.022,29096.159,29470.426,29838.021,30193.258,30529.716,30741.464,30563.433,29825.653,28971.683,28490.453,28199.867
231,Viet Nam,VNM,25109.2,25627.533,26189.593,26820.851,27507.453,28263.031,29035.681,29884.089,30804.081,31750.43,32718.461,33621.982,34533.889,35526.727,36509.166,37466.077,38388.21,39282.564,40145.287,41015.865,41928.849,42916.624,43906.019,44891.281,45898.698,46969.616,48163.573,49418.15,50701.458,51831.389,52968.27,54280.394,55632.153,57011.444,58406.863,59811.313,61221.107,62630.787,64037.514,65466.361,66912.613,68358.82,69788.747,71176.405,72501.087,73759.11,74946.448,76058.603,77128.424,78123.713,79001.142,79817.777,80642.308,81475.825,82311.227,83142.095,83951.8,84762.269,85597.241,86482.923,87411.012,88349.117,89301.326,90267.739,91235.504,92191.398,93126.529,94033.048,94914.33,95776.716,96648.685,97468.029
232,Wallis and Futuna Islands,WLF,8.535,8.81,9.169,9.528,9.693,9.616,9.504,9.361,9.185,8.995,8.78,8.533,8.473,8.621,8.785,8.887,8.944,9.032,9.148,9.273,9.377,9.46,9.536,9.61,9.676,9.723,9.868,10.169,10.528,10.909,11.315,11.743,12.194,12.511,12.665,12.794,12.919,13.046,13.175,13.312,13.454,13.598,13.748,13.9,14.046,14.18,14.291,14.39,14.49,14.601,14.723,14.852,14.988,15.031,14.853,14.553,14.26,13.964,13.665,13.392,13.142,12.9,12.671,12.464,12.307,12.182,12.06,11.936,11.816,11.714,11.655,11.627
233,Western Sahara,ESH,12.982,14.267,15.648,17.165,18.848,20.69,22.73,24.966,27.409,30.093,33.023,36.194,39.593,43.203,47.054,51.206,55.67,60.554,65.786,71.124,76.371,78.725,78.261,77.662,76.471,66.865,64.504,77.474,90.806,104.591,116.775,126.047,133.368,139.254,144.663,150.19,155.777,161.357,167.03,172.744,178.529,184.292,189.776,195.126,200.455,208.381,219.77,232.097,244.593,257.29,270.375,283.813,297.409,311.179,325.118,339.187,353.658,368.432,383.072,397.906,413.296,429.289,445.947,462.755,478.009,491.824,505.455,518.859,532.004,544.876,556.048,565.581
234,Yemen,YEM,4712.81,4782.787,4855.822,4931.833,5010.564,5091.603,5175.088,5260.779,5349.846,5443.654,5542.459,5646.668,5753.386,5860.197,5973.803,6097.298,6228.43,6368.014,6515.904,6673.981,6843.607,7024.196,7215.835,7417.736,7630.19,7855.657,8094.985,8348.182,8615.301,8899.922,9204.938,9529.105,9872.292,10237.391,10625.687,11036.918,11465.444,11915.563,12387.238,12872.362,13375.121,13895.851,14433.771,14988.047,15553.171,16103.339,16614.326,17108.681,17608.133,18114.552,18628.7,19143.457,19660.653,20188.799,20733.406,21320.671,21966.298,22641.538,23329.004,24029.589,24743.946,25475.61,26223.391,26984.002,27753.304,28516.545,29274.002,30034.389,30790.513,31546.691,32284.046,32981.641
235,Zambia,ZMB,2318.448,2384.836,2453.511,2525.024,2599.541,2677.209,2758.241,2842.807,2931.128,3023.34,3119.43,3219.451,3323.427,3431.381,3542.764,3658.024,3777.68,3901.288,4029.173,4159.007,4281.671,4399.919,4523.581,4653.289,4789.038,4931.249,5079.672,5233.292,5391.355,5553.462,5720.438,5897.481,6090.818,6291.07,6488.072,6686.449,6890.967,7095.185,7294.325,7491.275,7686.401,7880.466,8074.337,8270.917,8474.216,8684.135,8902.019,9133.156,9372.43,9621.238,9891.136,10191.964,10508.294,10837.973,11188.04,11564.87,11971.567,12402.073,12852.966,13318.087,13792.086,14265.814,14744.658,15234.976,15737.793,16248.23,16767.761,17298.054,17835.893,18380.477,18927.715,19473.125
236,Zimbabwe,ZWE,2791.326,2881.713,2973.713,3067.899,3164.517,3263.625,3365.477,3470.494,3578.8,3690.64,3806.31,3925.952,4049.778,4177.931,4310.332,4447.149,4588.529,4734.694,4886.347,5044.163,5202.918,5363.423,5532.842,5712.712,5903.53,6097.083,6288.387,6453.044,6549.349,6655.833,7049.926,7506.526,7803.855,8106.356,8398.567,8690.515,8983.044,9277.488,9568.739,9846.346,10113.893,10377.815,10641.501,10794.918,10858.594,10994.041,11178.171,11362.401,11548.364,11716.454,11834.676,11910.978,11984.644,12075.828,12160.881,12224.753,12330.49,12450.568,12550.347,12679.81,12839.771,13025.785,13265.331,13555.422,13855.753,14154.937,14452.704,14751.101,15052.184,15354.608,15669.666,15993.524
